Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Elemental Hero Neos Knight	EXVC	ElementalHeroNeosKnight	Warrior/Fusion/Effect	Light	7	2500	1000			Elemental Hero Neos + 1 Warrior-Type monster. This card cannot be Special Summoned except by Fusion Summon. This card gains ATK equal to half the ATK of the Warrior-Type Fusion Material Monster used to Fusion Summon this card, other than "Elemental Hero Neos". This card can attack twice during each Battle Phase. If this card attacks or is attacked, your opponent takes no Battle Damage.
Meklord Emperor Skiel	EXVC	MeklordEmperorSkiel	Machine/Effect	Wind	1	2200	2200			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by its own effect. When a face-up monster you control is destroyed by a card effect and sent to the Graveyard, you can Special Summon this card from your hand. Other monsters you control cannot declare an attack. Once per turn, you can select 1 Synchro Monster your opponent controls, and equip it to this card. This card gains ATK equal to those equipped monsters' combined ATK. You can send 1 monster equipped to this card to the Graveyard to allow this card to attack your opponent directly this turn.
Meklord Fortress	EXVC	MeklordFortress	Field Spell							Face-up "Meklord Emperor" monsters you control cannot be targeted by the effects of Synchro Monsters. When this card is destroyed and sent from the field to the Graveyard, you can add 1 "Meklord Emperor" monster from your Deck to your hand.
Blackwing - Jin the Rain Shadow	EXVC	BlackwingJintheRainShadow	Winged Beast/Tuner	Dark	1	600	500			If this card battles a face-up monster with DEF equal to or less than this card's ATK, destroy that monster at the start of the Damage Step (without damage calculation).
Scrap Orthros	EXVC	ScrapOrthros	Beast/Tuner	Earth	4	1700	1100			This card cannot be Normal Summoned or Set. This card can only be Special Summoned by controlling a face-up "Scrap" monster. When Special Summoned this way, select 1 face-up "Scrap" monster you control, and destroy it. If this card is destroyed by the effect of a "Scrap" card and sent to the Graveyard, you can select 1 "Scrap" monster in your Graveyard, except "Scrap Orthros", and add it to your hand.
Naturia Eggplant	EXVC	NaturiaEggplant	Plant/Effect	Earth	2	1000	700			When this card is sent from the field to the Graveyard, you can select 1 "Naturia" monster in your Graveyard, except "Naturia Eggplant", and add it to your hand.
Blue Rose Dragon	EXVC	BlueRoseDragon	Dragon/Effect	Dark	4	1600	1200			When this card is destroyed and sent from the field to the Graveyard, you can select 1 "Black Rose Dragon" or 1 Plant-Type monster in your Graveyard, and Special Summon it.
Xyz Veil	GENF	XyzVeil	Continuous Trap					S		Face-up Xyz Monsters with Xyz Material cannot be targeted by card effects.
Gagaga Magician	GENF	GagagaMagician	Spellcaster/Effect	Dark	4	1500	1000	S		Once per turn, during your Main Phase: You can declare a Level from 1 to 8; this card becomes that Level until the End Phase. You can only control 1 face-up "Gagaga Magician". This card cannot be used as a Synchro Material Monster.
Gogogo Golem	GENF	GogogoGolem	Rock/Effect	Earth	4	1800	1500	C		Once per turn, this face-up Defense Position card cannot be destroyed by battle.
Achacha Archer	GENF	AchachaArcher	Warrior/Effect	Fire	3	1200	600	C		When this card is Normal or Flip Summoned: Inflict 500 damage to your opponent.
Goblindbergh	GENF	Goblindbergh	Warrior/Effect	Earth	4	1400	0	C		When this card is Normal Summoned: You can Special Summon 1 Level 4 or lower monster from your hand, then change this card to Defense Position.
Big Jaws	GENF	BigJaws	Fish/Effect	Water	3	1800	300	R		At the end of the Battle Phase, if this card attacked: Banish it.
Skull Kraken	GENF	SkullKraken	Fish/Effect	Dark	3	600	1600	C		When this card is Normal Summoned: You can target 1 face-up Spell Card your opponent controls; destroy that target. Once per turn: You can change the Battle Position of this card.
Drill Barnacle	GENF	DrillBarnacle	Aqua/Effect	Water	3	300	0	C		This card can attack your opponent directly. Each time this card inflicts Battle Damage to your opponent by a direct attack: This card gains 1000 ATK.
Jawsman	GENF	Jawsman	Beast-Warrior/Effect	Water	6	2600	1600	R		Cannot be Special Summoned. If you Tribute Summon this card, all Tributes must be WATER. This card gains 300 ATK for each face-up WATER monster you control, except this card.
Crashbug X	GENF	CrashbugX	Fiend/Effect	Dark	3	0	2000	C		When this card is Normal Summoned: You can Special Summon 1 "Crashbug Z" from your Deck. You must control a face-up "Crashbug Y" to activate and to resolve this effect.
Crashbug Y	GENF	CrashbugY	Fiend/Effect	Dark	3	1400	1600	C		When this card is Normal Summoned: You can Special Summon 1 "Crashbug X" from your Deck. You must control a face-up "Crashbug Z" to activate and to resolve this effect.
Crashbug Z	GENF	CrashbugZ	Fiend/Effect	Dark	3	0	1500	C		When this card is Normal Summoned: You can Special Summon 1 "Crashbug Y" from your Deck. You must control a face-up "Crashbug X" to activate and to resolve this effect.
Super Crashbug	GENF	SuperCrashbug	Fiend/Effect	Dark	4	0	3000	S		Cannot be Normal Summoned or Set. Must first be Special Summoned (from your hand) in face-up Defense Position, by banishing "Crashbug X", "Crashbug Y", and "Crashbug Z" from your Graveyard. Switch the ATK and DEF of all face-up Attack Position monsters on the field. There can only be 1 face-up "Super Crashbug" on the field.
Wind-Up Soldier	GENF	WindUpSoldier	Warrior/Effect	Earth	4	1800	1200	C		During your Main Phase: You can increase this card's Level by 1 and ATK by 400, until the End Phase. This effect can only be used once while this card is face-up on the field.
Wind-Up Magician	GENF	WindUpMagician	Spellcaster/Effect	Fire	4	600	1800	R		If the effect of a "Wind-Up" monster is activated, except "Wind-Up Magician": You can Special Summon 1 Level 4 or lower "Wind-Up" monster from your Deck in face-up Defense Position. This effect can only be used once while this card is face-up on the field.
Wind-Up Juggler	GENF	WindUpJuggler	Psychic/Effect	Wind	4	1700	1000	S		After damage calculation, if this card battled an opponent's monster: You can destroy the opponent's monster. This effect can be used only once while this card is face-up on the field.
Wind-Up Dog	GENF	WindUpDog	Beast/Effect	Earth	3	1200	900	C		During your Main Phase: You can increase this card's Level by 2 and ATK by 600, until the End Phase. This effect can be used only once while this card is face-up on the field.
Wind-Up Snail	GENF	WindUpSnail	Aqua/Effect	Water	2	100	2000	R		During your Main Phase: You can target 1 Set card on the field; return that target to the hand. This effect can be used only once while this card is face-up on the field.
Spearfish Soldier	GENF	SpearfishSoldier	Sea Serpent/Effect	Wind	4	1700	1100	C		This card gains 100 ATK for each of your banished Fish, Sea Serpent, and Aqua-Type monsters.
Flyfang	GENF	Flyfang	Fish/Effect	Wind	3	1600	300	C		If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. At the end of the Battle Phase, if this card inflicted Battle Damage to your opponent: Banish this card until your next Standby Phase.
Skystarray	GENF	Skystarray	Sea Serpent/Effect	Wind	3	600	300	R		This card can attack your opponent directly. At the end of the Battle Phase, if this card attacked directly: Banish this card until your next Standby Phase.
Airorca	GENF	Airorca	Sea Serpent/Effect	Wind	3	1400	300	R		Once per turn: You can banish 1 Fish, Sea Serpent, or Aqua-Type monster from your hand to target 1 face-up card your opponent controls; destroy that target, then banish this card until your next Standby Phase.
Wingtortoise	GENF	Wingtortoise	Aqua/Effect	Wind	3	1500	1400	R		When a face-up Fish, Sea Serpent, or Aqua-Type monster(s) you control is banished: You can Special Summon this card from your hand or Graveyard. (The banished monster(s) must be Fish, Sea Serpent, or Aqua-Type even after being banished.)
Space-Time Police	GENF	SpaceTimePolice	Psychic/Effect	Wind	5	2300	1500	U		When this card is Special Summoned: Target 1 face-up card your opponent controls; banish that target. When this card leaves the field: Set the card that was banished by this effect to your opponent's side of the field.
Time Escaper	GENF	TimeEscaper	Psychic/Effect	Earth	2	500	100	S		You can discard this card and target 1 face-up Psychic-Type monster you control; banish it until your next Standby Phase. This effect can be activated during either player's turn.
Gem-Elephant	GENF	GemElephant	Rock/Effect	Earth	3	400	1900	C		During your Main Phase: You can return this face-up card on the field to the hand. During damage calculation, if this card attacked or was attacked: You can send 1 Normal Monster from your hand to the Graveyard; this card gains 1000 DEF.
Laval Magma Cannoneer	GENF	LavalMagmaCannoneer	Pyro/Effect	Fire	4	1700	200	C		Up to twice per turn: You can send 1 FIRE monster from your hand to the Graveyard; inflict 500 damage to your opponent.
Gishki Diviner	GENF	GishkiDiviner	Sea Serpent/Effect	Water	3	1200	800	R		Once per turn: You can declare 1 card name; reveal the top card of your Deck, and if it is the declared card, add it to your hand. Otherwise, return it to the top of the Deck.
Gusto Codor	GENF	GustoCodor	Winged-Beast/Effect	Wind	3	1000	400	C		When this card destroys an opponent's monster by battle and sends it to the Graveyard: You can Special Summon 1 WIND Psychic-Type monster with 1500 or less DEF from your Deck.
Saambell the Summoner	GENF	SaambelltheSummoner	Spellcaster/Effect	Wind	2	600	400	C		During your Main Phase: You can Special Summon 1 monster from your hand with the same Level as this card. This effect can only be used once while this card is face-up on the field.
Geargiano	GENF	Geargiano	Machine/Effect	Earth	3	500	1000	C		You can Tribute this card to target 1 Level 4 Machine-Type monster in your Graveyard; Special Summon it from the Graveyard, but its effects on the field are negated.
Poki Draco	GENF	PokiDraco	Dragon/Effect	Fire	3	200	100	C		When this card is Normal Summoned: You can add 1 "Poki Draco" from your Deck to your hand.
Master of the Flaming Dragonswords	GENF	MasteroftheFlamingDragonswords	Warrior/Effect	Fire	4	1800	1200	C		When a monster is Normal Summoned to your side of the field, except "Master of the Flaming Dragonswords": You can increase that monster's Level by 1, and this card gains 300 ATK until the End Phase.
Perditious Puppeteer	GENF	PerditiousPuppeteer	Fiend/Effect	Dark	7	2700	500	C		Once per turn: You can discard 1 card; gain control of all face-up Level 3 or lower monsters your opponent controls, until the End Phase. These monsters cannot activate their effects, and cannot be Tributed or used as a Synchro Material Monster.
Blue-Blooded Oni	GENF	BlueBloodedOni	Zombie/Effect	Dark	4	1000	1700	S		When this card is Normal or Flip Summoned: It is changed to Defense Position. Once per turn: You can detach 1 Xyz Material you control to target 1 Level 4 Zombie-Type monster in your Graveyard; Special Summon that target.
Ghost Ship	GENF	GhostShip	Fiend/Effect	Light	5	1900	1000	R		Cannot be Normal Summoned or Set. Must first be Special Summoned (from your hand) by banishing 1 LIGHT monster from your Graveyard.
Absolute Crusader	GENF	AbsoluteCrusader	Warrior/Effect	Earth	4	1800	1200	S		When a Level 5 or higher monster is Special Summoned: Tribute this face-up card on the field; destroy that Level 5 or higher monster.
The Great Emperor Penguin	GENF	TheGreatEmperorPenguin	Aqua/Effect	Water	5	1800	1500	C		You can Tribute this card; Special Summon up to 2 "Penguin" monsters from your Deck, except "The Great Emperor Penguin".
Milla the Temporal Magician	GENF	MillatheTemporalMagician	Spellcaster/Effect	Light	4	1800	1000	C		When this card is Normal Summoned: Target 1 Set Card your opponent controls; look at it. Your opponent cannot activate Spell/Trap Cards in response to this effect's activation.
