Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Snake Whistle	TAEV	SnakeWhistle	Normal Trap							Activate only when a Reptile-Type monster you control is destroyed. Special Summon 1 Level 4 or lower Reptile-Type monster from your Deck.
Spell Reclamation	TAEV	SpellReclamation	Normal Trap							Discard 1 card and chain this card to a Spell Card you activated. Whenever that Spell Card is sent to the Graveyard, return it to its owner's hand.
Strike Slash	TAEV	StrikeSlash	Normal Trap							Activate only when a monster you control declares an attack. Until the end of this turn, that monster gains 700 ATK, and during battle between that attacking monster and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.
Summoner's Art	TAEV	SummonersArt	Normal Spell							Add 1 Level 5 or higher Normal Monster from your Deck to your hand.
The Gift Of Greed	TAEV	TheGiftOfGreed	Normal Trap							Your opponent draws 2 cards.
The Mask of Remnants	TAEV	TheMaskofRemnants	Normal Spell							Shuffle this card into it's owners Deck, OR if this card was put into play by the effects of "Masked Beast Des Gardius", this card is treated as an Equip Card. Control of the equipped monster is switched.
Thousand-Eyes Jellyfish	TAEV	ThousandEyesJellyfish	Fish/Effect	Water	5	300	2100			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 "Ocean's Keeper". Your opponent must play with their hand revealed.
Trap Reclamation	TAEV	TrapReclamation	Normal Trap							Discard 1 card and chain this card to a Trap Card you activated. Whenever that Trap Card is sent to the Graveyard, return it to its owner's hand.
Venom Boa	TAEV	VenomBoa	Reptile/Effect	Earth	5	1600	1200			Once per turn you can place 2 Venom Counters on 1 monster your opponent controls. If you activate this effect, this card cannot attack during this turn.
Venom Burn	TAEV	VenomBurn	Normal Trap							Select 1 monster with a Venom Counter(s). Remove all Venom Counters from that card, and inflict 700 damage to your opponent for each Venom Counter removed.
Venom Cobra	TAEV	VenomCobra	Reptile	Earth	4	100	2000			Hard scales cover all parts of this gigantic cobra. It hunts by spewing out massive amounts of venom, but because of its huge size, its attack pattern is easily predicted.
Venom Serpent	TAEV	VenomSerpent	Reptile/Effect	Dark	4	1000	800			Once per turn you can place 1 Venom Counter on 1 monster your opponent controls.
Venom Shot	TAEV	VenomShot	Normal Spell							Activate only while you control a face-up "Venom" monster, "Vennominaga the Deity of Poisonous Snakes" or "Vennominon the King of Poisonous Snakes". Send 1 Reptile-Type monster from your Deck to the Graveyard and place 2 Venom Counters on 1 face-up monster your opponent controls.
Venom Snake	TAEV	VenomSnake	Reptile/Effect	Earth	3	1200	600			Once per turn you can place 1 Venom Counter on 1 monster your opponent controls. If you activate this effect, this card cannot attack during this turn.
Volcanic Rat	TAEV	VolcanicRat	Pyro	Fire	1	500	500			This untamed mouse dwells in the cave of active volcanoes. No amount of heat is too much for it to bear.
Zombie Master	TAEV	ZombieMaster	Zombie/Effect	Dark	4	1800	0			Once per turn, you can send 1 Monster Card from your hand to the Graveyard to Special Summon 1 Level 4 or lower Zombie-Type monster from either player's Graveyard.
Avenging Knight Parshath	TDGS	AvengingKnightParshath	Fairy/Synchro/Effect	Light	8	2600	2100			1 Tuner + 1 or more non-Tuner LIGHT monsters Once per turn, you can change the battle position of 1 face-up monster your opponent controls. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent.
Battle Tuned	TDGS	BattleTuned	Quick-Play Spell							Remove from play 1 Tuner monster from your Graveyard. Target face-up monster you control gains ATK equal to the removed monster's ATK.
Beast of the Pharaoh	TDGS	BeastofthePharaoh	Zombie/Effect	Earth	3	400	600			If this card is sent to the Graveyard for a Synchro Summon, you can Special Summon 1 Level 4 or lower Zombie-Type monster from your Graveyard.
Book of Eclipse	TDGS	BookofEclipse	Quick-Play Spell							Change all face-up monsters on the field to face-down Defense Position. During the End Phase, flip all face-down Defense Position monsters your opponent controls face-up, and your opponent draws 1 card for each.
Broken Blocker	TDGS	BrokenBlocker	Normal Trap							Activate only when a Defense Position monster you control, whose DEF is higher than its ATK, is destroyed by battle. Special Summon up to 2 monsters with the same name as that monster from your Deck in face-up Defense Position.
Charge of the Light Brigade	TDGS	ChargeoftheLightBrigade	Normal Spell						A1/T1	Send the top 3 cards of your Deck to the Graveyard. Add 1 Level 4 or lower "Lightsworn" monster from your Deck to your hand.
Counselor Lily	TDGS	CounselorLily	Fairy/Tuner/Effect	Earth	3	400	1500			When this card is sent to the Graveyard for a Synchro Summon, you can pay 500 Life Points to have that Synchro Monster gain 1000 ATK until the End Phase.
Cyber Shark	TDGS	CyberShark	Fish/Effect	Water	5	2100	2000			If you control a WATER monster, you can Normal Summon this card without Tributing.
Dark Hunter	TDGS	DarkHunter	Fiend/Effect	Dark	4	1600	400			This card's effect changes depending on the number of DARK monsters in your Graveyard. *1 or fewer: This card loses 400 ATK. *2 to 4: This card gains 400 ATK. *5 or more: You can send this card to the Graveyard to destroy all face-down monsters your opponent controls.
Dark Resonator	TDGS	DarkResonator	Fiend/Tuner/Effect	Dark	3	1300	300			Once per turn, if this card would be destroyed by battle, it is not destroyed. (Damage calculation is applied normally.)
Destructotron	TDGS	Destructotron	Psychic/Effect	Earth	4	1600	400			During the End Phase, if this card is the only Psychic-Type monster you control, destroy it. You can pay 1000 Life Points to destroy 1 face-down Spell or Trap Card your opponent controls.
Dharc the Dark Charmer	TDGS	DharctheDarkCharmer	Spellcaster/Effect	Dark	3	500	1500			FLIP: Take control of 1 DARK monster your opponent controls, while this card remains face-up on the field.
Doctor Cranium	TDGS	DoctorCranium	Psychic/Effect	Earth	1	100	100			When this card is destroyed by battle and sent to the Graveyard, you can pay 800 Life Points to add 1 Psychic-Type monster from your Deck to your hand.
Emergency Teleport	TDGS	EmergencyTeleport	Quick-Play Spell						A1/T1	Special Summon 1 Level 3 or lower Psychic-Type monster from your hand or Deck. During the End Phase this turn, remove from play that monster.
Eradicator Epidemic Virus	TDGS	EradicatorEpidemicVirus	Normal Trap							Tribute 1 DARK monster with 2500 or more ATK and choose Spell Cards or Trap Cards. Check all Spell and Trap Cards on your opponent's side of the field, your opponent's hand and all cards they draw (until the end of your opponent's 3rd turn after this card's activation), and destroy all cards of the chosen type.
Fiendish Engine Omega	TDGS	FiendishEngineOmega	Machine/Effect	Dark	8	2800	2000			During your End Phase, Special Summon 1 "Engine Token" (Machine-Type/EARTH/Level 1/ATK 200/DEF 200) in Attack Position. Once per turn, you can have this card gain 1000 ATK. If you do, it is destroyed during the End Phase.
Fighting Spirit	TDGS	FightingSpirit	Equip Spell							The equipped monster gains 300 ATK for each monster your opponent controls. If it would be destroyed by battle, you can destroy this card instead.
Fish Depth Charge	TDGS	FishDepthCharge	Normal Trap							Tribute 1 Fish-Type monster. Destroy 1 card on the field, and draw 1 card.
Geartown	TDGS	Geartown	Field Spell							Both players can Tribute Summon "Ancient Gear" monsters with 1 less Tribute than required. When this card is destroyed and sent to the Graveyard, you can Special Summon 1 "Ancient Gear" monster from your hand, Deck, or Graveyard.
Gonogo	TDGS	Gonogo	Rock/Effect	Earth	3	1350	1600			An opponent's monster that battles this card is changed to face-down Defense Position at the end of the Damage Step.
Grapple Blocker	TDGS	GrappleBlocker	Psychic/Effect	Earth	4	1200	2000			When this card is Normal Summoned, you can select 1 monster your opponent controls. The selected monster cannot attack or be Tributed, while this card remains face-up on the field. During each of your End Phases, pay 500 Life Points or destroy this card.
Hand of the Six Samurai	TDGS	HandoftheSixSamurai	Warrior/Effect	Fire	3	1600	1000			While you control another "Six Samurai" monster, you can Tribute 1 "Six Samurai" monster to destroy 1 monster on the field.
Herald of Orange Light	TDGS	HeraldofOrangeLight	Fairy/Tuner/Effect	Light	2	300	500			You can send this card and 1 other Fairy-Type monster from your hand to the Graveyard to negate the activation of an effect of an Effect Monster your opponent controls, and destroy it. You can activate this effect during either player's turn.
Intercept	TDGS	Intercept	Counter Trap							Activate only when a monster is Tribute Summoned with 1 Tribute. Take control of that monster.
Izanagi	TDGS	Izanagi	Fairy/Effect	Wind	6	2200	1000			You can Special Summon this card from your hand by removing from play 1 Spirit monster from your hand. Spirit Monsters you control do not have to have their effects that return them to the hand activated.
Izanami	TDGS	Izanami	Fairy/Spirit	Water	4	1100	1800			This card cannot be Special Summoned. This card returns to its owner's hand during the End Phase of the turn it is Normal Summoned or flipped face-up. When this card is Normal Summoned or flipped face-up, you can discard 1 card to add 1 Spirit monster from your Graveyard to your hand.
Jenis, Lightsworn Mender	TDGS	JenisLightswornMender	Spellcaster/Effect	Light	4	300	2100			During the End Phase, if a card(s) was sent from your Deck to the Graveyard by the effect of a "Lightsworn" card this turn, inflict 500 damage to your opponent and gain 500 Life Points.
Judgment of Thunder	TDGS	JudgmentofThunder	Normal Trap							Activate only when you Summon a Thunder-Type monster(s). Destroy 1 card your opponent controls.
Jutte Fighter	TDGS	JutteFighter	Warrior/Tuner/Effect	Earth	2	700	900			Once per turn, you can change 1 face-up Attack Position monster your opponent controls to face-up Defense Position.
Kinka-byo	TDGS	Kinkabyo	Beast/Spirit	Dark	1	400	200			This card cannot be Special Summoned. This card returns to its owner's hand during the End Phase of the turn it is Normal Summoned or flipped face-up. When this card is Normal Summoned or flipped face-up, you can Special Summon 1 Level 1 monster from your Graveyard. When this card is removed from the field, remove from play that monster.
Krebons	TDGS	Krebons	Psychic/Tuner/Effect	Dark	2	1200	400			When this card is selected as an attack target, you can pay 800 Life Points to negate the attack.
Kunai with Chain	TDGS	KunaiwithChain	Normal Trap							Choose 1 or both of these effects: *Activate only when an opponent's monster attacks. Change the attacking monster to Defense Position. *Equip this card to a monster you control. It gains 500 ATK.
Kunoichi	TDGS	Kunoichi	Warrior/Effect	Wind	4	1800	1000			When control of this face-up card changes, its new controller discards 1 random card.
Lightsworn Barrier	TDGS	LightswornBarrier	Continuous Trap							When a face-up "Lightsworn" monster you control is selected as an attack target, you can send the top 2 cards of your Deck to the Graveyard to negate the attack.
Lightsworn Sabre	TDGS	LightswornSabre	Equip Spell							Equip only to a "Lightsworn" monster. It gains 700 ATK. When this card is sent from your Deck to your Graveyard, you can equip it to 1 "Lightsworn" monster you control.
Lightwave Tuning	TDGS	LightwaveTuning	Normal Spell							Select 1 Level 4 LIGHT monster you control. It is treated as a Tuner monster while it is face-up on the field.
Magical Android	TDGS	MagicalAndroid	Psychic/Synchro/Effect	Light	5	2400	1700			1 Tuner + 1 or more non-Tuner monsters During your End Phase, gain 600 Life Points for each face-up Psychic-Type monster you control.
