Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Parasite Paracide	DB1	ParasiteParacide	Insect/Effect	Earth	2	500	300			FLIP: Put this card face-up in your opponent's Deck and shuffle it. When your opponent draws this card, it is Special Summoned on your opponent's side of the field in face-up Defense Position and inflicts 1000 damage to your opponent. Then all face-up monsters on your opponent's side of the field become Insect-Type as long as this card remains face-up on the field.
Penguin Knight	DB1	PenguinKnight	Aqua/Effect	Water	3	900	800			When this card is sent directly from your Deck to the Graveyard by an effect of a card controlled by your opponent, unite your Graveyard cards and your own Deck, shuffle them and form a new Deck.
Petit Moth	DB1	PetitMoth	Insect	Earth	1	300	200			This small but deadly creature is better off avoided.
Raigeki	DB1	Raigeki	Normal Spell						A0/T1	Destroy all monsters your opponent controls.
Reaper of the Cards	DB1	ReaperoftheCards	Fiend/Effect	Dark	5	1380	1930			FLIP: Select 1 Trap Card on the field and destroy it. If the selected card is Set, pick up and see the card. If it is a Trap Card, it is destroyed. If it is a Spell Card, return it to its original position.
Respect Play	DB1	RespectPlay	Normal Trap							During their respective turns, each player must show their opponent their hand.
Revival Jam	DB1	RevivalJam	Aqua/Effect	Water	4	1500	500			When this card is sent to the Graveyard as a result of battle, you can pay 1000 Life Points. Then, Special Summon this card in face-up Defense Position during your next Standby Phase.
Right Arm of the Forbidden One	DB1	RightArmoftheForbiddenOne	Spellcaster	Dark	1	200	300		A1/T1	A forbidden right arm sealed by magic. Whosoever breaks this seal will know infinite power.
Right Leg of the Forbidden One	DB1	RightLegoftheForbiddenOne	Spellcaster	Dark	1	200	300		A1/T1	A forbidden right leg sealed by magic. Whosoever breaks this seal will know infinite power.
Rising Air Current	DB1	RisingAirCurrent	Field Spell							Increase the ATK of all WIND monsters by 500 points and decrease their DEF by 400 points.
Scroll of Bewitchment	DB1	ScrollofBewitchment	Equip Spell							Select 1 Attribute. Change the Attribute of the equipped monster to the one you select.
Senju of the Thousand Hands	DB1	SenjuoftheThousandHands	Fairy/Effect	Light	4	1400	1000			When this card is summoned to the field (excluding Special Summon), you may move 1 Ritual Monster Card from your Deck to your hand. The Deck is then shuffled.
Shadow Of Eyes	DB1	ShadowOfEyes	Normal Trap							Activate only when your opponent Sets a Monster Card in Defense Position. Change it to face-up Attack Position. If the Monster Card has a Flip Effect, it is not activated.
Shining Abyss	DB1	ShiningAbyss	Fairy	Light	4	1600	1800			This monster employs the powers of both Light and Darkness.
Silver Fang	DB1	SilverFang	Beast	Earth	3	1200	800			A snow wolf that's beautiful to the eye, but absolutely vicious in battle.
Skull Invitation	DB1	SkullInvitation	Continuous Trap							Each time a card is sent to the Graveyard, inflict 300 points of damage to its owner's Life Points per card.
Skull Servant	DB1	SkullServant	Zombie	Dark	1	300	200			A Skeletal ghost that isn't strong but can mean trouble in large numbers.
Slot Machine	DB1	SlotMachine	Machine	Dark	7	2000	2300			The machine's ability is said to vary according to its slot results.
Solemn Wishes	DB1	SolemnWishes	Continuous Trap							Gain 500 Life Points each time you draw a card (or cards).
Sonic Bird	DB1	SonicBird	Winged Beast/Effect	Wind	4	1400	1000			When this card is Normal or Flip Summoned, add 1 Ritual Spell Card from your Deck to your hand.
Spirit of the Breeze	DB1	SpiritoftheBreeze	Fairy/Effect	Wind	3	0	1800			As long as this card remains in face-up Attack Position on your side of the field, gain 1000 Life Points during each of your Standby Phases.
St. Joan	DB1	StJoan	Fairy/Fusion	Light	7	2800	2000			The Forgiving Maiden" + "Marie the Fallen One
Stop Defense	DB1	StopDefense	Normal Spell							Select 1 Defense Position monster on your opponent's side of the field and change it to Attack Position.
Suijin	DB1	Suijin	Aqua/Effect	Water	7	2500	2400			Activate only during your opponent's damage calculation. Make the ATK of a monster attacking this card 0 during damage calculation. This effect can only be used once as long as this card remains face-up on the field.
Sword Hunter	DB1	SwordHunter	Warrior/Effect	Earth	7	2450	1700			A monster destroyed by this card as a result of battle becomes an Equip Card at the end of the Battle Phase that increases the ATK of this card by 200 points.
Tailor of the Fickle	DB1	TailoroftheFickle	Quick-Play Spell							Switch 1 Equip Card equipped to a monster to another correct target.
The Cheerful Coffin	DB1	TheCheerfulCoffin	Normal Spell							You can discard up to three Monster Cards from your hand to the Graveyard.
The Earl of Demise	DB1	TheEarlofDemise	Fiend	Dark	5	2000	700			This gentlemanly creature is extremely wicked, feared by man and fiend alike.
The Eye Of Truth	DB1	TheEyeOfTruth	Continuous Trap							As long as this card remains face-up on the field, your opponent must show his/her hand. Your opponent increases his/her Life Points by 1000 points during each of his/her Standby Phases if he/she has a Spell Card in his/her hand.
The Fiend Megacyber	DB1	TheFiendMegacyber	Warrior/Effect	Dark	6	2200	1200			You can Special Summon this card from your hand if your opponent has at least 2 more monsters on the field than you do.
The Forceful Sentry	DB1	TheForcefulSentry	Normal Spell						A0/T1	Look at your opponent's hand. Select 1 card among them and return it to his/her Deck. The Deck is then shuffled.
The Forgiving Maiden	DB1	TheForgivingMaiden	Fairy/Effect	Light	4	850	2000			Tribute this face-up card to return to your hand 1 of your monsters destroyed by battle during this turn.
The Gross Ghost of Fled Dreams	DB1	TheGrossGhostofFledDreams	Fiend	Dark	4	1300	1800			This monster feeds on the dreams of an unwary sleeper, dragging the victim into eternal slumber.
The Legendary Fisherman	DB1	TheLegendaryFisherman	Warrior/Effect	Water	5	1850	1600			As long as "Umi" is face-up on the field, this card is unaffected by any Spell Cards. Monsters on your opponent's side of the field cannot select this card as an attack target.
The Portrait's Secret	DB1	ThePortraitsSecret	Fiend	Earth	4	1200	1500			A portrait cursed by the artist, it is said to bring ill fortune to anyone who owns it.
The Reliable Guardian	DB1	TheReliableGuardian	Quick-Play Spell							Increase 1 face-up monster's DEF by 700 points until the end of this turn.
The Shallow Grave	DB1	TheShallowGrave	Normal Spell							Each player select a monster in their Graveyard and Special Summons it in face-down Defense Position.
Thousand-Eyes Idol	DB1	ThousandEyesIdol	Spellcaster	Dark	1	0	0			A wicked entity that controls the hearts of men, its thousand eyes are able to see and expand the negative influences in an individual's soul.
Time Seal	DB1	TimeSeal	Normal Trap						A0/T1	Skip the Draw Phase of your opponent's next turn.
Toll	DB1	Toll	Continuous Spell							Each player must pay 500 Life Points to declare an attack.
Toon Mermaid	DB1	ToonMermaid	Aqua/Toon/Effect	Water	4	1400	1500			This card cannot be Normal Summoned or Set. This card can only be Special Summoned while "Toon World" is on your side of the field. You can Special Summon this monster from your hand, but Tributes are required for monsters Level 5 or more. This card cannot attack in the turn that it is Summoned. Unless you pay 500 Life Points, this monster cannot attack. When "Toon World" on the field is destroyed, this card is also destroyed. If your opponent doesn't control a Toon Monster, this card can attack your opponent directly. If a face-up Toon Monster is on your opponent's side of the field, you must select the Toon Monster as an attack target.
Toon World	DB1	ToonWorld	Continuous Spell							Pay 1000 Life Points to activate this card.
Type Zero Magic Crusher	DB1	TypeZeroMagicCrusher	Continuous Trap							Discard 1 Spell Card from your hand to inflict 500 damage to your opponent.
Umiiruka	DB1	Umiiruka	Field Spell							Increase the ATK of all WATER monsters by 500 points and decrease their DEF by 400 points.
United We Stand	DB1	UnitedWeStand	Equip Spell							Increase the ATK and DEF of the equipped monster by 800 points for each face-up monster you control.
Upstart Goblin	DB1	UpstartGoblin	Normal Spell							Draw 1 card from your Deck. Increase your opponent's Life Points by 1000 Life Points.
Uraby	DB1	Uraby	Dinosaur	Earth	4	1500	800			Fast on its feet, this dinosaur rips enemies to shreds with its sharp claws.
Winged Dragon, Guardian of the Fortress #1	DB1	WingedDragonGuardianoftheFortress1	Dragon	Wind	4	1400	1200			A dragon commonly found guarding mountain fortresses. Its signature attack is a sweeping dive from out of the blue.
Worm Drake	DB1	WormDrake	Reptile	Earth	4	1400	1500			Once this monster wraps itself around a victim, there is no escape.
After the Struggle	DB2	AftertheStruggle	Normal Spell							This card can only be activated during Main Phase 1. All monsters on both sides of the field that have been involved in damage calculation are destroyed during the End Step of the turn.
Aqua Spirit	DB2	AquaSpirit	Aqua/Effect	Water	4	1600	1200			This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 1 WATER monster in your Graveyard. During each of your opponent's Standby Phases, you can change the battle position of 1 of your opponent's face-up Monster Cards. Once changed, the monster must remain in this position for the rest of the turn.
Array of Revealing Light	DB2	ArrayofRevealingLight	Field Spell							Declare 1 Type of monster. Any monster of the selected Type cannot attack during the turn it is Summoned (including Flip Summon and Special Summon).
Arsenal Bug	DB2	ArsenalBug	Insect/Effect	Earth	3	2000	2000			If there are no face-up Insect-Type monsters (except this monster) on your side of the field, both the ATK and DEF of this monster become 1000 points.
Asura Priest	DB2	AsuraPriest	Fairy/Spirit	Light	4	1700	1200			This card cannot be Special Summoned. This card returns to the owner's hand during the End Phase of the turn that this card is Normal Summoned, Flip Summoned or flipped face-up. This card can attack all monsters on your opponent's side of the field. You cannot attack your opponent directly if you attack any monsters first.
Bad Reaction to Simochi	DB2	BadReactiontoSimochi	Continuous Trap							As long as this card remains face-up on the field, the effect of increasing your opponent's Life Points is negated and changed to inflict the same amount of points in Direct Damage to your opponent's Life Points.
Bark of Dark Ruler	DB2	BarkofDarkRuler	Normal Trap							You can activate this card during the Damage Step of the Battle Phase that a Fiend-Type monster on your side of the field attacks or is attacked. Pay your Life Points (in multiples of 100 points) to decrease 1 of your opponent's monster's ATK and DEF by the same amount of points until the End Phase of that turn.
Battle Steer	DB2	BattleSteer	Beast-Warrior	Earth	5	1800	1300			A bull monster often found in the woods, it charges enemy monsters with a pair of deadly horns.
Birdface	DB2	Birdface	Winged Beast/Effect	Wind	4	1600	1600			When this card is sent to the Graveyard as a result of battle, you can add 1 "Harpie Lady" from your Deck to your hand. Then shuffle your Deck.
Black Illusion Ritual	DB2	BlackIllusionRitual	Ritual Spell							This card is used to Ritual Summon "Relinquished". You must also Tribute monsters whose total Levels equal 1 or more from the field or your hand.
Blackland Fire Dragon	DB2	BlacklandFireDragon	Dragon	Dark	4	1500	800			A dragon that dwells in the depths of Darkness, its vulnerability lies in its poor eyesight.
