Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Dark General Freed	LODT	DarkGeneralFreed	Warrior/Effect	Dark	5	2300	1700			This card cannot be Special Summoned. Negate the effect of any Spell Card that target a DARK monster you control and destroy it. You can add 1 level 4 DARK monster from your Deck to your hand instead of conducting a normal draw in your Draw Phase.
Dark Valkyria	LODT	DarkValkyria	Fairy/Gemini/Effect	Dark	4	1800	1050			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: ? One time only, you can place 1 Spell Counter on this card. This card gains 300 ATK for each Spell Counter on it. You can remove 1 Spell Counter from this card to destroy 1 monster on the field.
Deck Lockdown	LODT	DeckLockdown	Continuous Spell							Neither player can add cards to their hand except by drawing them, and cannot Special Summon monsters from the Deck. Destroy this card during your 2nd Standby Phase after activation.
Demise of the Land	LODT	DemiseoftheLand	Quick-Play Spell							Activate only when your opponent Special Summons a monster. Select 1 Field Spell Card from your Deck and activate it.
Destruction Jammer	LODT	DestructionJammer	Counter Trap							Discard 1 card. Negate the activation of a Spell Card, Trap Card, or Effect Monster's effect that destroys a monster(s) on the field, and destroy that card.
Dice Try	LODT	DiceTry	Counter Trap							Negate the activation of an opponent's Spell Card, Trap Card, or Effect Monster's effect that requires a die roll, and destroy that card.
Diskblade Rider	LODT	DiskbladeRider	Fiend/Effect	Wind	4	1700	1500			Once per turn, you can remove from play 1 Normal Trap Card from your Graveyard. This card gains 500 ATK until the End Phase of your opponent's turn.
Divine Knight Ishzark	LODT	DivineKnightIshzark	Warrior/Effect	Light	6	2300	1800			Any monster this card destroys by battle is removed from play.
DUCKER Mobile Cannon	LODT	DUCKERMobileCannon	Machine/Effect	Light	3	500	500			FLIP: Select 1 Level 4 monster in your Graveyard and add it to your hand.
Ehren, Lightsworn Monk	LODT	EhrenLightswornMonk	Warrior/Effect	Light	4	1600	1000			If this card attacks a Defense Position monster, return that monster to its owner's Deck before damage calculation. During each of your End Phases, send the top 3 cards of your Deck to the Graveyard.
Flame Spirit Ignis	LODT	FlameSpiritIgnis	Pyro/Effect	Fire	4	1500	1200			You can Tribute 1 face-up FIRE monster to inflict 100 damage to your opponent for each FIRE monster in your Graveyard.
Fog King	LODT	FogKing	Spellcaster/Effect	Water	7	0	0			You can Normal Summon this card with 1 Tribute, or without a Tribute. The ATK of this card is equal to the combined original ATK of the monsters Tributed to Summon it. Neither player can Tribute monsters.
Fossil Dyna Pachycephalo	LODT	FossilDynaPachycephalo	Rock/Effect	Earth	4	1200	1300			Neither player can Special Summon monsters. When this card is flipped face-up, destroy all Special Summoned monsters on the field.
Froggy Forcefield	LODT	FroggyForcefield	Normal Trap							Activate only when a face-up "Frog" monster you control, except "Frog the Jam", is selected as an attack target. Destroy all Attack Position monsters your opponent controls.
Gladiator Beast Gyzarus	LODT	GladiatorBeastGyzarus	Winged Beast/Fusion/Effect	Dark	6	2400	1500			Gladiator Beast Bestiari + 1 "Gladiator Beast" monster This card can only be Special Summoned from your Extra Deck by returning the above cards you control to the Deck. (You do not use "Polymerization".) When this card is Special Summoned, you can destroy up to 2 cards on the field. At the end of the Battle Phase, if this card attacked or was attacked, you can return this card to the Extra Deck to Special Summon 2 "Gladiator Beast" monsters from your Deck, except "Gladiator Beast Bestiari".
Gladiator Lash	LODT	GladiatorLash	Normal Trap							Activate only when you Special Summon a "Gladiator Beast" monster. Your opponent discards 1 card of their choice.
Glorious Illusion	LODT	GloriousIllusion	Continuous Trap							Select 1 "Lightsworn" monster from your Graveyard and Special Summon it in Attack Position. During each of your End Phases, send the top 2 cards of your Deck to the Graveyard. When this card is removed from the field, destroy the monster. When that monster is removed from the field, destroy this card.
Goblin Recon Squad	LODT	GoblinReconSquad	Warrior/Effect	Wind	4	1700	0			If this card successfully attacks directly, you can look at 1 random card in your opponent's hand. If it is a Spell Card, send it to the Graveyard. If this card attacks, it is changed to Defense Position at the end of the Battle Phase. This card's battle position cannont be changed until the end of your next turn, except with a card effect.
Golden Bamboo Sword	LODT	GoldenBambooSword	Normal Spell							Activate only if you control a "Bamboo Sword" Equip Spell Card. Draw 2 cards.
Golden Ladybug	LODT	GoldenLadybug	Insect/Effect	Light	1	0	0			Once per turn, during your Standby Phase, you can reveal this card in your hand to gain 500 Life Points. If you do, this card remains revealed while it is in your hand, until the End Phase.
Gragonith, Lightsworn Dragon	LODT	GragonithLightswornDragon	Dragon/Effect	Light	6	2000	1600			This card gains 300 ATK and DEF for each "Lightsworn" monster with a different name in your Graveyard. During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. During each of your End Phases, send the top 3 cards of your Deck to the Graveyard.
Guardian of Order	LODT	GuardianofOrder	Warrior/Effect	Light	8	2500	1200			If you control 2 or more LIGHT monsters, you can Special Summon this card from your hand. You can only control 1 "Guardian of Order".
Helios Trice Megistus	LODT	HeliosTriceMegistus	Pyro/Effect	Light	8	?	?			You can Special Summon this card by Tributing 1 "Helios Duo Megistus". This card's ATK and DEF are each equal to the number of removed from play monsters x 300. After this card attacks, it can attack once more if your opponent controls a monster. If this card is destroyed by battle and sent to the Graveyard, Special Summon it during the End Phase and it gains 500 ATK and DEF.
Honest	LODT	Honest	Fairy/Effect	Light	4	1100	1900		A1/T1	During your Main Phase, you can return this card from the field to it's owner's hand. During either player's Damage Step, when a face-up LIGHT monster you control battles, you can send this card from your hand to the Graveyard to have that monster gain ATK equal to the ATK of the opponent's monster it is battling, until the End Phase.
Interplanetary Invader A	LODT	InterplanetaryInvaderA	Reptile/Effect	Light	1	0	500			Gain control of a monster that attacks this face-up Attack Position card, at the end of the Battle Phase.
Jinzo - Lord	LODT	JinzoLord	Machine/Effect	Dark	8	2600	1600			This card cannont be Normal Summoned or Set. This card cannont be Special Summon except by sending 1 face-up "Jinzo" you control to the Graveyard. Trap Cards cannot be activated and the effects of all Trap Cards on the field are negated. Once per turn, you can destroy all face-up Trap Cards. Inflect 300 damage to your opponent for each card destroyed by this effect.
Jinzo - Returner	LODT	JinzoReturner	Machine/Effect	Dark	3	600	1400			This card can attack your opponent directly. When this card is sent to the Graveyard, you can Special Summon 1 "Jinzo" from your Graveyard. Destroy it during your End Phase.
Kuraz the Light Monarch	LODT	KuraztheLightMonarch	Warrior/Effect	Light	6	2400	1000			When this card is Normal or Special Summoned, you can destroy up to 2 cards on the field. For each card destroyed, that card's controller draws 1 card. This card cannot attack during the turn it was Normal or Special Summoned.
Level Tuning	LODT	LevelTuning	Normal Spell							Reduce the Level of all face-up monsters you control by 1, until the End Phase.
Light Barrier	LODT	LightBarrier	Field Spell							During your Standby Phase, toss a coin. If the result is Tails, the following effects are negated until your next Standby Phase: ? When you Summon an "Arcana Force" monster, choose which effect to apply without tossing a coin. If an "Arcana Force" monster destroys an opponent's monster by battle, you gain Life Points equal to the destroyed monster's original ATK.
Light Spiral	LODT	LightSpiral	Continuous Trap							Each time a card(s) is sent from your Deck to the Graveyard by the effect of a "Lightsworn" monster, remove from play the top card of your opponent's Deck.
Lucky Chance	LODT	LuckyChance	Continuous Trap							When an Effect Monster's effect that requires only 1 coin toss is activated, call Heads or Tails. If you call it right, draw 1 card.
Lyla, Lightsworn Sorceress	LODT	LylaLightswornSorceress	Spellcaster/Effect	Light	4	1700	200			You can change this card from face-up Attack Position to face-up Defense Position and destroy 1 Spell or Trap Card your opponent controls. If you activate this effect, this card's battle position cannont be changed until the end of your next turn, except with a card effect. During each of your End Phases, send the top 3 cards of your Deck to the Graveyard.
Magical Exemplar	LODT	MagicalExemplar	Spellcaster/Effect	Earth	4	1700	1400			Each time a Spell Card is activated, place 2 Spell Counters on this card. Once per turn, you can remove any number of Spell Counters from this card to Special Summon a Spellcaster-Type monster from your hand or Graveyard whose Level is equal to the number of Spell Counters you removed.
Maniacal Servant	LODT	ManiacalServant	Spellcaster/Effect	Dark	3	600	1000			Once per turn during your opponent's Standby Phase, you can remove from play any number of DARK monsters from your Graveyard. This monster gains 500 DEF for each monster you removed, until the End Phase.
Maximum Six	LODT	MaximumSix	Warrior/Effect	Earth	6	1900	1600			When this card is Tribute Summoned, roll a six-sided die. This card gains ATK equal to the result of the die roll x 200.
Miracle Flipper	LODT	MiracleFlipper	Spellcaster/Effect	Light	2	300	500			If you control a "Miracle Flipper", you cannot Summon this card. Your opponent cannot select another face-up monster as an attack target. If this card is destroyed by battle, Special Summon it to your opponent's side of the field at the end of the Battle Phase. If this card is destroyed by the effect of a Spell or Trap Card, destroy 1 monster your opponent controls.
Mystical Cards of Light	LODT	MysticalCardsofLight	Continuous Spell							You cannot use 1 of your Spell & Trap Card Zones. During your Draw Phase, if you control another "Mystical Cards of Light", you can draw 2 cards instead of 1 for your normal draw.
Nimble Musasabi	LODT	NimbleMusasabi	Beast/Effect	Earth	2	800	100			When this card is destroyed by battle and sent to the Graveyard, inflict 500 damage to your opponent. You can also Special Summon up to 2 "Nimble Musasabi" from your Deck to your opponent's side of the field in face-up Attack Position. This card cannot be Tributed for a Tribute Summon.
Owner's Seal	LODT	OwnersSeal	Normal Spell							Return control of all monsters on the field to their original owners.
Phantom Dragon	LODT	PhantomDragon	Dragon/Effect	Light	8	2300	2200			When your opponent Special Summons a monster, you can Special Summon this card from your hand. 2 of your Monster Card Zones cannot be used.
Portable Battery Pack	LODT	PortableBatteryPack	Continuous Trap							Select 2 "Batteryman" monsters from your Graveyard and Special Summon them in Attack Position. When this card is removed from the field, destroy those monsters. When both of those monsters have been removed from the field, destroy this card.
Quick Charger	LODT	QuickCharger	Quick-Play Spell							Add 2 Level 4 or lower "Batteryman" monsters from your Graveyard to your hand.
Raging Cloudian	LODT	RagingCloudian	Normal Trap							Activate only when a "Cloudian" monster(s) you control is destroyed by its own effect and sent to the Graveyard. Special Summon 1 of those monsters from your Graveyard in Attack Position and place 1 Fog Counter on it. It cannot be changed to Defense Position by a card effect.
Realm of Light	LODT	RealmofLight	Field Spell							Each time a card(s) is sent from your Deck to the Graveyard, place 1 Shine Counter on this card. All "Lightsworn" monsters gain 100 ATK for each Shine Counter. If this card would be destroyed by a card effect, remove 2 Shine Counters instead.
Reversal of Fate	LODT	ReversalofFate	Normal Trap							Select 1 "Arcana Force" monster you control. That monster's effect is now treated as the opposite coin toss result.
Ribbon of Rebirth	LODT	RibbonofRebirth	Equip Spell							If the equipped monster is destroyed by battle and sent to the Graveyard, Special Summon it to your side of the field during the End Phase.
